"城市","区县或县级市","检索日期","视频标题","BV号","视频链接","发布日","播放量","评论数","创作者","创作者UID","粉丝数","粉丝核验日","来源","门槛结论","评论采集状态","备注"
"常州市","常州市","2026-07-22","今天终于吃上常州超火的大骨头自助了，62一位大骨头是新鲜肉又多","BV1TM4y1h75q","https://www.bilibili.com/video/BV1TM4y1h75q/","2023-04-28","9427","67","胖三疯","626157934","29659","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"常州市","常州市","2026-07-22","烟火常州清明村宴留饭 1100元一桌26道菜 不建议晚上看","BV1dv4y1n7X9","https://www.bilibili.com/video/BV1dv4y1n7X9/","2023-04-08","11028","66","菠菜匠湖","336575391","55638","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"常州市","常州市","2026-07-22","常州居然有这么正宗的新疆烧烤？份量巨大，味道超好！","BV1Qf421Q7yX","https://www.bilibili.com/video/BV1Qf421Q7yX/","2024-06-04","11027","66","红薯味的芹菜","25334971","11491","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"常州市","常州市","2026-07-22","常州老师傅贴桶现烤蟹黄大麻糕 光油酥就180克 入口绵密酥香肥润","BV1h3411S7wN","https://www.bilibili.com/video/BV1h3411S7wN/","2023-01-04","6391","65","菠菜匠湖","336575391","55638","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"常州市","常州市","2026-07-22","在我老家常州武进洛阳镇，有家炒浇面馆生意火爆，现炒浇头真下酒","BV18B4y1S7om","https://www.bilibili.com/video/BV18B4y1S7om/","2022-06-11","7917","56","秦大浪vlog","1238201958","20150","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"常州市","常州市","2026-07-22","藏在常州农村的川菜馆，干锅兔、爆炒腰花那叫一个地道儿！","BV19w411A7xL","https://www.bilibili.com/video/BV19w411A7xL/","2023-11-21","8590","56","爱学习的好王野","11263788","96832","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"常州市","常州市","2026-07-22","常州排名第一的大骨头自助只要65一位，新鲜大骨头随意吃，看饿了","BV1P841147Mu","https://www.bilibili.com/video/BV1P841147Mu/","2022-09-23","16350","55","胖三疯","626157934","29659","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"常州市","常州市","2026-07-22","常州富力喜来登巴西烤肉自助探店","BV1Z2GMzTEXY","https://www.bilibili.com/video/BV1Z2GMzTEXY/","2025-07-10","35666","55","给我买个可爱多啵","513701725","13446","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"常州市","常州市","2026-07-22","常州探店｜常州汉堡天花板？实现汉堡自由的一天！","BV1TJ4m1473L","https://www.bilibili.com/video/BV1TJ4m1473L/","2024-02-01","18479","49","碳酸妖的觅食日记","11583003","50716","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"常州市","常州市","2026-07-22","大胖千里迢迢来常州做客，三疯哥带大胖去吃常州特色菜","BV12T4y1L7jn","https://www.bilibili.com/video/BV12T4y1L7jn/","2020-09-03","10440","48","都市陈大胖","534585069","23902","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"常州市","常州市","2026-07-22","常州95每位的平民自助竟然有这么多菜，老板这到底怎么赚钱的？","BV1sm4y1473C","https://www.bilibili.com/video/BV1sm4y1473C/","2023-06-01","13039","48","胖三疯","626157934","29659","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"常州市","常州市","2026-07-22","驱车200公里只为一笼蟹粉小笼，常州马路边专做蟹粉小笼的铺子，蟹黄汤包一绝，鲜的不得了！还有2块5毛一碗的豆腐汤，性价比炸裂！","BV12T421X7En","https://www.bilibili.com/video/BV12T421X7En/","2024-05-05","351551","46","达哥在上海","504799975","1052677","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"常州市","常州市","2026-07-22","来品尝常州的美食咯","BV1ZKWvzBEaB","https://www.bilibili.com/video/BV1ZKWvzBEaB/","2025-10-16","6417","43","-刘钧-","522210431","31619","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"常州市","常州市","2026-07-22","常州勤业三村里，藏着家叙利亚风格小吃店，馄饨面条好吃性价比高！","BV15k4y1e7DS","https://www.bilibili.com/video/BV15k4y1e7DS/","2023-04-14","9925","42","秦大浪vlog","1238201958","20150","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"常州市","常州市","2026-07-22","为了这碗面，二探常州大头面馆，老板匠心营造的特色咖喱鳝丝超棒","BV1NL411H78n","https://www.bilibili.com/video/BV1NL411H78n/","2021-07-13","8897","40","秦大浪vlog","1238201958","20150","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"常州市","常州市","2026-07-22","乡村酒饭店，常州24岁小伙old school风格土菜！","BV1onxHzBEsi","https://www.bilibili.com/video/BV1onxHzBEsi/","2025-10-04","60120","40","下馆子的王老板","3494366570089314","38420","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"常州市","常州市","2026-07-22","都说饺子就酒越喝越有，今天带着啤酒吃水饺，这个常州品牌可惜了","BV1nv411H7u8","https://www.bilibili.com/video/BV1nv411H7u8/","2021-07-01","3838","39","秦大浪vlog","1238201958","20150","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"常州市","常州市","2026-07-22","【驻京办】常州驻京办美食，这里的镇店鱼汤有多好喝，您来尝尝。","BV1ix411R7UJ","https://www.bilibili.com/video/BV1ix411R7UJ/","2019-07-01","18518","37","太阳探店Plus","143643461","189178","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"常州市","常州市","2026-07-22","常州巨正的老北京涮肉！食材新鲜 猛吃8大盘！","BV1Ri421e7Lq","https://www.bilibili.com/video/BV1Ri421e7Lq/","2024-06-18","8457","35","红薯味的芹菜","25334971","11491","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"常州市","常州市","2026-07-22","常州的几种特色面，各有千秋～#江苏美食#常州美食#猪爪面#银丝面#常州面馆","BV1b4DKBdEQs","https://www.bilibili.com/video/BV1b4DKBdEQs/","2026-04-04","16932","33","雨田日记","501598791","98153","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"常州市","常州市","2026-07-22","常州逛吃 极限3小时挑战","BV1DE8BzUEzY","https://www.bilibili.com/video/BV1DE8BzUEzY/","2025-07-30","8563","31","咖喱GetGei-","10642981","9825","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"常州市","常州市","2026-07-22","常州No.1汉堡店！介么好吃吃！！还有面包司康探店好幸福","BV1cr421F7mD","https://www.bilibili.com/video/BV1cr421F7mD/","2024-06-10","14715","29","碳酸妖的觅食日记","11583003","50716","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"常州市","常州市","2026-07-22","常州最好吃的特色小吃，大叔每次一斤起步，又吃过瘾了","BV1rt4y1D7pb","https://www.bilibili.com/video/BV1rt4y1D7pb/","2020-08-07","8926","29","胖三疯","626157934","29659","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"常州市","常州市","2026-07-22","吃碗面排队40分钟，常州这家面馆人声鼎沸！38元的藤椒牛肉拌面真的香！","BV1ng4y1m7ia","https://www.bilibili.com/video/BV1ng4y1m7ia/","2024-01-16","11367","28","秦大浪vlog","1238201958","20150","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"常州市","常州市","2026-07-22","常州30多年的锅贴店，是我大嫂喜欢的口味，吃着不错就是个头小了点！","BV1ki4y1B7fp","https://www.bilibili.com/video/BV1ki4y1B7fp/","2024-01-12","5545","27","秦大浪vlog","1238201958","20150","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"常州市","常州市","2026-07-22","常州麻糕第三代非遗传承人 16岁入行围炉44年 47道工序一桶贴12个","BV153411M7az","https://www.bilibili.com/video/BV153411M7az/","2022-04-22","3045","26","菠菜匠湖","336575391","55638","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"常州市","常州市","2026-07-22","258一个大牛头？常州这家饭店老板是疯了，这也太划算了，看饿了","BV1AD4y1r73n","https://www.bilibili.com/video/BV1AD4y1r73n/","2022-10-20","9052","25","胖三疯","626157934","29659","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"常州市","常州市","2026-07-22","常州开在村里的川菜馆，把我吃到满头大汗，麻辣兔子鲜香嫩滑过瘾！","BV1JQ4y187JS","https://www.bilibili.com/video/BV1JQ4y187JS/","2023-11-13","7559","25","秦大浪vlog","1238201958","20150","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"常州市","常州市","2026-07-22","回老家常州洛阳镇，跟摄影师下馆子喝两口，蒜香排骨毛血旺挺下酒","BV1Sd4y1K7YT","https://www.bilibili.com/video/BV1Sd4y1K7YT/","2022-07-29","4116","25","秦大浪vlog","1238201958","20150","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
